67288,120052,87 Vir,
67301,120315,eta UMa,
67355,120235,88 Vir,
67494,120452,89 Vir,
67848,121409,86 UMa,
67929,121299,90 Vir,
68092,121607,92 Vir,
68520,122408,tau Vir,
68888,123177,94 Vir,
68940,123255,95 Vir,
68956,124063,3 UMi,
69112,124547,4 UMi,
69127,123630,96 Vir,
69403,124248,97 Vir,
69427,124294,kappa Vir,
69701,124850,iota Vir,
69974,125337,lambda Vir,
70012,125454,upsilon Vir,
70220,125817,103 Vir,
70638,124882,delta Oct,
70680,126722,104 Vir,
70692,127700,5 UMi,
70755A,126868,phi A Vir,
70755B,-,phi B Vir,
70794,126927,106 Vir,
71957,129502,mu Vir,
72154,129956,108 Vir,
72181,130834,6 UMi,
72220,130109,109 Vir,
72607,131873,beta UMi,
73136,133086,8 UMi,
73440,133621,9 UMi,
73540,130650,pi 1 Oct,
73620,133165,110 Vir,
73771,131246,pi 2 Oct,
73808,134584,10 UMi,
74296,131596,omega Oct,
74649A,135482,3A Ser,
74649B,-,3B Ser,
74689,135559,4 Ser,
74793,136726,11 UMi,
74806,136727,12 UMi,
74946,135382,gamma TrA,
74975,136202,5 Ser,
75097,137422,gamma UMi,
75119A,136514,6A Ser,
75119B,136514,6B Ser,
75152,137686,14 UMi,
75230,136831,7 Ser,
75342,137006,8 Ser,
75530,137471,tau 1 Ser,
75761,137898,10 Ser,
75809,139777,pi 1A UMi,
75829,139813,pi 1B UMi,
76008,139669,theta UMi,
76069,138527,tau 2 Ser,
76133,138562,11 Ser,
76276B,138917,delta B Ser,
76276A,138918,delta A Ser,
76337,139074,tau 3 Ser,
76423,139216,tau 4 Ser,
76424,139225,tau 5 Ser,
76425,139195,16 Ser,
76427,139137,14 Ser,
76440,138538,epsilon TrA,
76695A,141652,pi 2A UMi,
76695B,141652,pi 2B UMi,
76810,140027,tau 6 Ser,
76852A,140159,iota A Ser,
76852B,140159,iota B Ser,
76866,140160,chi Ser,
76878,140232,tau 7 Ser,
76996,137333,rho Oct,
77052,140538,psi Ser,
77055,142105,zeta UMi,
77070,140573,alpha Ser,
77111,140729,tau 8 Ser,
77227,140873,25 Ser,
77233,141003,beta Ser,
77249,141040,29 Ser,
77257,141004,lambda Ser,
77336,141187,upsilon Ser,
77450,141477,kappa Ser,
77516,141513,mu Ser,
77578,141680,omega Ser,
77622,141795,epsilon Ser,
77635,141637,1 Sco,
77660,141851,36 Ser,
77661,141992,rho Ser,
77801,142267,39 Ser,
77840B,142114,2B Sco,
77840A,142114,2A Sco,
77909,142301,3 Sco,
77910,142500,40 Ser,
77942,143803,17 UMi,
77952,141891,beta TrA,
77982,141767,kappa TrA,
77984,142445,4 Sco,
78072,142860,gamma Ser,
78104,142669,rho Sco,
78132,142980,phi Ser,
78265,143018,pi Sco,
78401A,143275,delta A Sco,
78401B,-,delta B Sco,
78554,143894,pi Ser,
78639,143546,eta Nor,
78662A,143474,iota 1A Nor,
78662B,143474,iota 1B Nor,
78685,144046,43 Ser,
78727,144069,xi B Sco,
-,144070,xi A Sco,
78820,144217,beta 1 Sco,
78821,144218,beta 2 Sco,
78914,144197,delta Nor,
78933,144470,omega 1 Sco,
78990,144608,omega 2 Sco,
79005B,144708,11B Sco,
79005A,144708,11A Sco,
79007,144874,45 Ser,
79047,144937,46 Ser,
79072,145002,47 Ser,
79153,144480,iota 2 Nor,
79280,146926,19 UMi,
-,145501,nu CD Sco,
79374B,145502,nu B Sco,
79374A,145502,nu A Sco,
79375,145570,psi Sco,
79387,145607,16 Sco,
79399B,145483,12B Sco,
79399A,145483,12A Sco,
79404,145482,13 Sco,
79420,147142,20 UMi,
79497,145361,zeta Nor,
79509,145397,kappa Nor,
79540,145897,chi Sco,
79593,146051,delta Oph,
79653,145842,theta Nor,
79664,145544,delta TrA,
79672,146233,18 Sco,
79790,146143,gamma 1 Nor,
79822,148048,eta UMi,
79882,146791,epsilon Oph,
79963,146667,lambda Nor,
80000,146686,gamma 2 Nor,
80079,147084,omicron Sco,
80112,147165,sigma Sco,
80179,147449,sigma Ser,
80343,147700,psi Oph,
80461B,147888,rho E Oph,
80461A,147888,rho D Oph,
80473A,147933,rho A Oph,
80473B,147934,rho B Oph,
80474,147932,rho C Oph,
80569,148184,chi Oph,
80582,147971,epsilon Nor,
80628A,148367,upsilon A Oph,
80628B,148367,upsilon B Oph,
80645,147787,iota TrA,
80686,147584,zeta TrA,
80763,148478,alpha Sco,
80815,148605,22 Sco,
80883A,148857,lambda A Oph,
80883B,148857,lambda B Oph,
80894,148786,phi Oph,
80975,148898,omega Oph,
81122,149038,mu Nor,
81252,148890,theta TrA,
81266,149438,tau Sco,
81300,149661,12 Oph,
81377,149757,zeta Oph,
81710,149671,eta TrA,
81734,150557,14 Oph,
82007,150937,15 Oph,
82037,151133,16 Oph,
82080,153751,epsilon UMi,
82140,151179,25 Sco,
82162,151431,19 Oph,
82273,150798,alpha TrA,
-,151659,18 Oph,
82369,151769,20 Oph,
82396,151680,epsilon Sco,
82480A,152127,21A Oph,
82480B,152127,21B Oph,
82514,151890,mu 1 Sco,
82545,151985,mu 2 Sco,
82671,152236,zeta 1 Sco,
82673,152614,iota Oph,
82729,152334,zeta 2 Sco,
82730,152601,23 Oph,
82758,152534,22 Oph,
82925A,152849,24A Oph,
82925B,152849,24B Oph,
82960,152820,27 Sco,
83000,153210,kappa Oph,
83196,153363,26 Oph,
83262,153687,30 Oph,
83331,153727,29 Oph,
83508,154021,28 Oph,
83566,154132,31 Oph,
84012A,155125,eta A Oph,
84012B,155125,eta B Oph,
84143,155203,eta Sco,
84177,155644,37 Oph,
84405A,155886,36A Oph,
84405B,155885,36B Oph,
84514A,156266,41A Oph,
84514B,156266,41B Oph,
84535,183030,lambda UMi,
84605A,156252,38A Oph,
84605B,-,38B Oph,
84625,156350,omicron B Oph,
84626,156349,omicron A Oph,
84880,156928,nu Ser,
84893,156897,xi Oph,
84970,157056,theta Oph,
85084,157236,43 Oph,
85340,157792,44 Oph,
85355,157999,sigma Oph,
85423,157919,45 Oph,
85696,158408,upsilon Sco,
85699,166926,24 UMi,
85703,158527,50 Oph,
85755,158643,51 Oph,
85822,166205,delta UMi,
85927,158926,lambda Sco,
85979,159466,54 Oph,
85998,159480,53 Oph,
86032,159561,alpha Oph,
86041,159610,56 Oph,
86060,159376,52 Oph,
86228B,-,theta B Sco,
86228A,159532,theta A Sco,
86263,159876,xi Ser,
86284,159975,mu Oph,
86565,160613,omicron Ser,
86670,160578,kappa Sco,
86736,160915,58 Oph,
86742,161096,beta Oph,
86831,161270,61A Oph,
86835,161289,61B Oph,
86929,160635,eta Pav,
87072,161592,3 Sgr,
87073,161471,iota 1 Sco,
87108,161868,gamma Oph,
87294,161912,iota 2 Sco,
88048,163917,nu Oph,
88116,163955,4 Sgr,
88142,164031,5 Sgr,
88149,164284,66 Oph,
88175,164259,zeta Ser,
88192,164353,67 Oph,
88258,164358,6 Sgr,
88290A,164577,68A Oph,
88290B,164577,68B Oph,
88380,164584,7 Sgr,
88404A,164765,tau A Oph,
88404B,164764,tau B Oph,
88469,164794,9 Sgr,
88601A,165341,70A Oph,
88601B,165341,70B Oph,
88635,165135,gamma Sgr,
88765,165760,71 Oph,
88771,165777,72 Oph,
88866,165040,pi Pav,
88964A,166233,73A Oph,
88964B,166233,73B Oph,
89042,165499,iota Pav,
89112,166063,epsilon Tel,
89153,166464,11 Sgr,
89276,166767,12 Sgr,
89341,166937,mu Sgr,
89369,167036,14 Sgr,
89440,167263,16 Sgr,
89439,167264,15 Sgr,
89567A,167570,17A Sgr,
89567B,-,17B Sgr,
89642,167618,eta Sgr,
89918,168656,74 Oph,
89931,168454,delta Sgr,
89962,168723,eta Ser,
90098,168339,xi Pav,
90133,167468,phi Oct,
90135,169156,zeta Sct,
90185,169022,epsilon Sgr,
90260,169233,18 Sgr,
90289B,169420,21B Sgr,
90289A,169420,21A Sgr,
90422,169467,alpha Tel,
90441B,169986,59B Ser,
90441A,169985,59A Ser,
90496,169916,lambda Sgr,
90568,169767,zeta Tel,
90595,170296,gamma Sct,
90642,170474,60 Ser,
90713,170457,23 Sgr,
90797,169978,nu Pav,
90830,170465,delta 1 Tel,
90844,170920,61 Ser,
90853,170523,delta 2 Tel,
91004,171115,24 Sgr,
91066,171237,25 Sgr,
91117,171443,alpha Sct,
91689,172546,26 Sgr,
91726,172748,delta Sct,
91792,171759,zeta Pav,
91845,173009,epsilon Sct,
92041,173300,phi Sgr,
92111,173460,28 Sgr,
92175,173764,beta Sct,
92294,173168,theta Pav,
92390,174116,29 Sgr,
92480,174309,30 Sgr,
92602,174596,31 Sgr,
92609,173948,lambda Pav,
92646,174295,kappa Tel,
92747,174947,33 Sgr,
92761,174974,nu 1 Sgr,
92824,164461,chi Oct,
92845,175190,nu 2 Sgr,
92855,175191,sigma Sgr,
92946,175638,theta 1 Ser,
92951,175639,theta 2 Ser,
93015,174694,kappa Pav,
93026,175751,eta Sct,
93051,175869,64 Ser,
93057,175687,xi 1 Sgr,
93085,175775,xi 2 Sgr,
93148,175510,lambda Tel,
93163,175329,omega Pav,
93506A,176687,zeta A Sgr,
93506B,176687,zeta B Sgr,
93683,177241,omicron Sgr,
93815,177171,rho Tel,
93864,177716,tau Sgr,
94141,178524,pi Sgr,
94620,180317,1 Sge,
94643,179950,psi Sgr,
94703,180554,1 Vul,
94724,179009,tau Pav,
94820,180540,43 Sgr,
94827A,180968,2A Vul,
94827B,180968,2B Vul,
95168,181577,rho 1 Sgr,
95176,181615,upsilon Sgr,
95188,181645,rho 2 Sgr,
95241,181454,beta 1 Sgr,
95260,182255,3 Vul,
95261,181296,eta Tel,
95294,181623,beta 2 Sgr,
95347,181869,alpha Sgr,
95398,182490,2 Sge,
95435,182571,3 Sge,
95477,182369,chi 1 Sgr,
95486,182391,48 Sgr,
95498,182762,4 Vul,
95503,182416,chi 3 Sgr,
95560,182919,5 Vul,
95564,182629,50 Sgr,
95771,183439,alpha Vul,
95785,183491,8 Vul,
95818,183537,7 Vul,
95932,183028,mu Tel,
96275,184606,9 Vul,
96341,184127,iota Tel,
96406,184552,51 Sgr,
96465,184707,52 Sgr,
96516,185194,epsilon Sge,
96729A,185404,53A Sgr,
96729B,185404,53B Sgr,
96757,185758,alpha Sge,
96808,185644,54 Sgr,
96837,185958,beta Sge,
96950,186005,55 Sgr,
97077,186486,10 Vul,
97290,186648,56 Sgr,
97365A,187076,delta A Sge,
97365B,187076,delta B Sge,
97421,186543,nu Tel,
97496A,187362,zeta A Sge,
97496B,187362,zeta B Sge,
97679,187811,12 Vul,
97783,187739,57 Sgr,
97796,188001,9 Sge,
97886B,188260,13B Vul,
97886A,188260,13A Vul,
98032,188114,iota Sgr,
98066,188376,omega Sgr,
98085,188727,10 Sge,
98162,188603,59 Sgr,
98234,189090,11 Sge,
98258,188899,61 Sgr,
98337,189319,gamma Sge,
98353,189005,60 Sgr,
98375,189410,14 Vul,
98412,189103,theta 1 Sgr,
98421,189118,theta 2 Sgr,
98438,189577,13 Sge,
98478,188584,mu 1 Pav,
98495,188228,epsilon Pav,
98543,189849,15 Vul,
98624,188887,mu 2 Pav,
98633,189741,63 Sgr,
98636A,190004,16A Vul,
98636B,190004,16B Vul,
98688,189763,62 Sgr,
98819,190406,15 Sge,
98920,190608,eta Sge,
98953,190454,65 Sgr,
99080,190993,17 Vul,
99120,190421,xi Tel,
99240,190248,delta Pav,
99351,-,theta B Sge,
99352,191570,theta A Sge,
99404,191747,18 Vul,
99518,192004,19 Vul,
99531,192044,20 Vul,
99738,192518,21 Vul,
99853,192713,22 Vul,
99874,192806,23 Vul,
99913,192836,18 Sge,
99951,192944,24 Vul,
100435,193911,25 Vul,
100469,193571,kappa 1 Sgr,
100591A,193807,kappa 2A Sgr,
100591B,193807,kappa 2B Sgr,
100751,193924,alpha Pav,
101477,195569,nu Mic,
101612,195627,psi 1 Pav,
101641,196362,26 Vul,
101716,196504,27 Vul,
101773,195961,rho Pav,
101867,196724,29 Vul,
101868,196740,28 Vul,
101983,196378,psi 2 Pav,
102125A,196067,mu 2A Oct,
102125B,-,mu 2B Oct,
102157,196519,upsilon Pav,
102162,196051,mu 1 Oct,
102388,197752,30 Vul,
102395,197051,beta Pav,
102693,197937,iota Mic,
102773,197635,sigma Pav,
102831,198232,alpha Mic,
102989,198529,beta Mic,
103004,198809,31 Vul,
103200,199169,32 Vul,
103511,199697,33 Vul,
103738,199951,gamma Mic,
103882,200163,zeta Mic,
104043,199532,alpha Oct,
104148,200718,delta Mic,
104177,200702,eta Mic,
104382,177482,sigma Oct,
104755,201371,omicron Pav,
105140,202627,epsilon Mic,
105382A,203006,theta 1A Mic,
105382B,-,theta 1B Mic,
105502,203504,1 Peg,
105696A,203585,theta 2A Mic,
105696B,203585,theta 2B Mic,
105858,203608,gamma Pav,
105966,204414,35 Vul,
106067,204394,5 PsA,
106140,204724,2 Peg,
106340,204854,6 PsA,
106654,205471,8 PsA,
106703,205529,7 PsA,
106781,205811,3B Peg,
106783,205811,3A Peg,
106787,205852,5 Peg,
106856,205924,4 Peg,
107089,205478,nu Oct,
107151,206487,7 Peg,
107315,206778,epsilon Peg,
107348,206859,9 Peg,
107354A,206901,kappa A Peg,
107354B,206901,kappa B Peg,
107380,206742,iota PsA,
107472,207089,12 Peg,
107575,207203,11 Peg,
107608,207155,theta PsA,
107763,207650,14 Peg,
107788A,207652,13A Peg,
107788B,207652,13B Peg,
107843A,206240,lambda A Oct,
107843B,206240,lambda B Oct,
107975,207978,15 Peg,
108022,208057,16 Peg,
108339,208565,17 Peg,
108571,208851,11A PsA,
108571,-,11B PsA,
108612,209008,18 Peg,
108661A,209014,eta A PsA,
108661B,209014,eta B PsA,
108693,209166,20 Peg,
108699,209167,19 Peg,
108875,209459,21 Peg,
108952,209476,13 PsA,
109056,209833,23 Peg,
109068,209747,nu Peg,
109176,210027,iota Peg,
109240,210129,25 Peg,
109285,210049,mu PsA,
109289,210066,upsilon PsA,
109352,210354,pi 1 Peg,
109410,210459,pi 2 Peg,
109422,210302,tau PsA,
109427,210418,theta Peg,
109458,210516,28 Peg,
109789,210934,lambda PsA,
110078,210853,psi Oct,
110130,211416,alpha Tuc,
110256,210967,epsilon Oct,
110298,211924,30 Peg,
110371,212097,32 Peg,
110386,212076,31 Peg,
110548A,212395,33A Peg,
110548B,212395,33B Peg,
110785,212754,34 Peg,
110838B,-,delta B Tuc,
110838A,212581,delta A Tuc,
110882,212943,35 Peg,
110986,213119,36 Peg,
111062A,213235,37A Peg,
111062B,213235,37B Peg,
111068,213323,38 Peg,
111138,213296,zeta PsA,
111188,213398,beta PsA,
111196,211539,upsilon Oct,
111278,213617,39 Peg,
111310,213442,nu Tuc,
111810,214567,40 Peg,
111884,214698,41 Peg,
111954,214748,epsilon PsA,
112029,214923,zeta Peg,
112051,214994,omicron Peg,
112102,214966,19 PsA,
112158,215182,eta Peg,
112358,215510,45 Peg,
112362,215452,20 PsA,
112405,214846,beta Oct,
112440,215665,lambda Peg,
112447,215648,xi Peg,
112533,215562,xi Tuc,
112748,216131,mu Peg,
112781,215573,xi Oct,
112862,216210,21 PsA,
112935,216385,sigma Peg,
112948B,-,gamma B PsA,
112948A,216336,gamma A PsA,
113167,216701,1 Psc,
113186,216735,rho Peg,
113246,216763,delta PsA,
113357,217014,51 Peg,
113368,216956,alpha PsA,
113503A,217232,52A Peg,
113503B,217232,52B Peg,
113521,217264,2 Psc,
113610,217428,3 Psc,
113860,217792,pi PsA,
113881,217906,beta Peg,
113889,217891,beta Psc,
113963,218045,alpha Peg,
114144,218329,55 Peg,
114155,218356,56 Peg,
114273,218527,5 Psc,
114347,218634,57 Peg,
114389,218700,58 Peg,
114520,218918,59 Peg,
114526,218935,60 Peg,
114844,219477,61 Peg,
114971,219615,gamma Psc,
114996,219571,gamma Tuc,
115102,219784,gamma Scl,
115227,220009,7 Psc,
115250,220061,tau Peg,
115271,220088,63 Peg,
115355A,220222,64A Peg,
115355B,220222,64B Peg,
115407,220318,65 Peg,
115444,220363,66 Peg,
115591,220599,67 Peg,
115623,220657,upsilon Peg,
115738,220825,kappa Psc,
115768,220858,9 Psc,
115806,220933,69 Peg,
115830,220954,theta Psc,
115836,219765,tau Oct,
115919,221115,70 Peg,
115945,221147,11 Psc,
115951,221146,12 Psc,
116146,221409,13 Psc,
116231,221507,beta Scl,
116264,221615,71 Peg,
116310A,221673,72A Peg,
116310B,221673,72B Peg,
116323,221675,14 Psc,
116355,221758,73 Peg,
116389,221760,iota Phe,
116422,221833,15 Psc,
116495,221950,16 Psc,
116592,222098,74 Peg,
116611,222133,75 Peg,
116737B,-,theta B Phe,
116737A,222287,theta A Phe,
116771,222368,iota Psc,
116820,222433,mu Scl,
116928,222603,lambda Psc,
116972,222683,76 Peg,
117020,222764,77 Peg,
117073B,222842,78B Peg,
117073A,222842,78A Peg,
117245,223075,19 Psc,
117315,223145,sigma Phe,
117375,223252,20 Psc,
117452,223352,delta Scl,
117491,223438,21 Psc,
117500,223461,79 Peg,
117628,223637,80 Peg,
117683,223719,22 Psc,
117689,223647,gamma 1 Oct,
117718,223768,phi Peg,
117730,223781,82 Peg,
117735,223792,83 Peg,
117761,223825,24 Psc,
117774,223855,25 Psc,
117927,224103,26 Psc,
118114,224362,gamma 2 Oct,
118121,224392,eta Tuc,
118131,224427,psi Peg,
118209,224533,27 Psc,
118234,224554,pi Phe,
118268,224617,omega Psc,
118322,224686,epsilon Tuc,
